spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,liked_at,name,artists,popularity,artist_id,genres
45aZM1UAGfThfsQ6haapFu,0.671,0.73,8,-6.773,1,0.0369,0.116,0.000356,0.201,0.299,112.011,audio_features,spotify:track:45aZM1UAGfThfsQ6haapFu,https://api.spotify.com/v1/tracks/45aZM1UAGfThfsQ6haapFu,https://api.spotify.com/v1/audio-analysis/45aZM1UAGfThfsQ6haapFu,239613,4,2019-07-16T15:47:36Z,Lofticries,Purity Ring,0,1TtJ8j22Roc24e2Jx3OcU4,"['canadian electropop', 'dark pop', 'edmonton indie', 'grave wave', 'indietronica', 'metropopolis', 'shimmer pop']"
4q1q6kCMwDf5YUsOkTPBLE,0.415,0.528,9,-12.208,1,0.158,0.582,0.906,0.498,0.16,79.911,audio_features,spotify:track:4q1q6kCMwDf5YUsOkTPBLE,https://api.spotify.com/v1/tracks/4q1q6kCMwDf5YUsOkTPBLE,https://api.spotify.com/v1/audio-analysis/4q1q6kCMwDf5YUsOkTPBLE,346267,4,2019-07-16T09:54:08Z,"Starve The Ego, Feed The Soul",The Glitch Mob,44,3a9qv6NLHnsVxJUtKOMHvD,"['glitch', 'glitch hop', 'indietronica']"
4FqMPJlvfY5Nfo3gRKcNxl,0.512,0.812,1,-4.809,1,0.0617,0.0534,0.0,0.092,0.521,100.02,audio_features,spotify:track:4FqMPJlvfY5Nfo3gRKcNxl,https://api.spotify.com/v1/tracks/4FqMPJlvfY5Nfo3gRKcNxl,https://api.spotify.com/v1/audio-analysis/4FqMPJlvfY5Nfo3gRKcNxl,249500,4,2019-07-15T17:39:59Z,Colors,Halsey,60,26VFTg2z8YR0cCuwLzESi2,"['electropop', 'etherpop', 'indie poptimism', 'pop']"
77w8cBOdasP7aNcPD9Dec8,0.699,0.737,1,-6.724,1,0.0368,0.00385,0.000471,0.0392,0.543,124.981,audio_features,spotify:track:77w8cBOdasP7aNcPD9Dec8,https://api.spotify.com/v1/tracks/77w8cBOdasP7aNcPD9Dec8,https://api.spotify.com/v1/audio-analysis/77w8cBOdasP7aNcPD9Dec8,239213,4,2019-07-15T16:31:45Z,The Longest Road - deadmau5 Remix Edit,"Morgan Page,Lissie,deadmau5",58,1N9n8MSxrr4Emhb566493b,"['edm', 'electro house', 'pop dance', 'progressive house']"
4tabzHNe7fv411UKWHfkIo,0.655,0.641,0,-4.229,1,0.0768,0.632,0.000165,0.0568,0.408,99.925,audio_features,spotify:track:4tabzHNe7fv411UKWHfkIo,https://api.spotify.com/v1/tracks/4tabzHNe7fv411UKWHfkIo,https://api.spotify.com/v1/audio-analysis/4tabzHNe7fv411UKWHfkIo,203400,4,2019-07-15T16:05:49Z,Ego Boost - Madnap Remix,"YUMI,Madnap",17,3xZnNKEKJLFSv7kP7NdWj5,[]
79cuOz3SPQTuFrp8WgftAu,0.857,0.8,2,-4.035,1,0.0583,0.381,0.0,0.0913,0.966,121.996,audio_features,spotify:track:79cuOz3SPQTuFrp8WgftAu,https://api.spotify.com/v1/tracks/79cuOz3SPQTuFrp8WgftAu,https://api.spotify.com/v1/audio-analysis/79cuOz3SPQTuFrp8WgftAu,199440,4,2019-07-14T11:19:22Z,There's Nothing Holdin' Me Back,Shawn Mendes,0,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'pop', 'viral pop']"
2U0pVx4m1Kdm1Gsjjm6iq8,0.579,0.697,0,-7.429,0,0.0394,0.0142,1.6e-06,0.157,0.49,129.967,audio_features,spotify:track:2U0pVx4m1Kdm1Gsjjm6iq8,https://api.spotify.com/v1/tracks/2U0pVx4m1Kdm1Gsjjm6iq8,https://api.spotify.com/v1/audio-analysis/2U0pVx4m1Kdm1Gsjjm6iq8,204213,4,2019-07-14T10:53:22Z,Strangers,"Seven Lions,Myon,Shane 54,Tove Lo",59,6fcTRFpz0yH79qSKfof7lp,"['brostep', 'complextro', 'dubstep', 'edm', 'electro house', 'melodic dubstep', 'pop dance', 'progressive house', 'progressive trance']"
7tkqxOV765aQ6s45fBijjt,0.544,0.626,2,-9.544,0,0.334,0.311,0.0,0.106,0.399,79.101,audio_features,spotify:track:7tkqxOV765aQ6s45fBijjt,https://api.spotify.com/v1/tracks/7tkqxOV765aQ6s45fBijjt,https://api.spotify.com/v1/audio-analysis/7tkqxOV765aQ6s45fBijjt,274826,1,2019-07-13T23:12:33Z,Vibe,Mick Jenkins,0,1FvjvACFvko2Z91IvDljrx,"['alternative hip hop', 'alternative r&b', 'chicago rap', 'conscious hip hop', 'drill', 'hip hop', 'underground hip hop']"
3gRlmtdCyNoKiyozn2pqc9,0.753,0.749,1,-6.132,0,0.316,0.0285,0.0,0.0845,0.832,93.79,audio_features,spotify:track:3gRlmtdCyNoKiyozn2pqc9,https://api.spotify.com/v1/tracks/3gRlmtdCyNoKiyozn2pqc9,https://api.spotify.com/v1/audio-analysis/3gRlmtdCyNoKiyozn2pqc9,246440,4,2019-07-13T20:12:13Z,Mathematics,Mos Def,63,0Mz5XE0kb1GBnbLQm2VbcO,"['conscious hip hop', 'east coast hip hop', 'hip hop']"
53dkS3h9uTNsWYZTPacnpx,0.839,0.583,1,-5.941,1,0.268,0.239,0.0,0.262,0.564,87.99,audio_features,spotify:track:53dkS3h9uTNsWYZTPacnpx,https://api.spotify.com/v1/tracks/53dkS3h9uTNsWYZTPacnpx,https://api.spotify.com/v1/audio-analysis/53dkS3h9uTNsWYZTPacnpx,636213,4,2019-07-13T20:02:04Z,Oldie,Odd Future,65,5xpkLC1MxiPRiIJUDEzuVm,['underground hip hop']
2pUrFLAbWbUqZnnSgJ2u5I,0.814,0.619,11,-7.82,0,0.218,0.607,0.0,0.0829,0.625,124.073,audio_features,spotify:track:2pUrFLAbWbUqZnnSgJ2u5I,https://api.spotify.com/v1/tracks/2pUrFLAbWbUqZnnSgJ2u5I,https://api.spotify.com/v1/audio-analysis/2pUrFLAbWbUqZnnSgJ2u5I,216907,4,2019-07-13T19:33:00Z,My Nigga Just Made Bail,"Bas,J. Cole",55,70gP6Ry4Uo0Yx6uzPIdaiJ,"['queens hip hop', 'rap', 'sudanese hip hop', 'sudanese pop', 'underground hip hop']"
3NWTRZ0A8xKlBP1qgNftql,0.795,0.409,9,-10.134,0,0.0859,0.183,0.00108,0.112,0.518,120.095,audio_features,spotify:track:3NWTRZ0A8xKlBP1qgNftql,https://api.spotify.com/v1/tracks/3NWTRZ0A8xKlBP1qgNftql,https://api.spotify.com/v1/audio-analysis/3NWTRZ0A8xKlBP1qgNftql,176187,4,2019-07-13T19:27:52Z,Special Affair,The Internet,65,7GN9PivdemQRKjDt4z5Zv8,"['alternative r&b', 'lgbtq+ hip hop']"
7iEoaTyBCqLaAwJnOP1BTn,0.694,0.796,5,-3.696,1,0.198,0.0713,0.0163,0.096,0.592,78.033,audio_features,spotify:track:7iEoaTyBCqLaAwJnOP1BTn,https://api.spotify.com/v1/tracks/7iEoaTyBCqLaAwJnOP1BTn,https://api.spotify.com/v1/audio-analysis/7iEoaTyBCqLaAwJnOP1BTn,166120,4,2019-07-13T15:27:52Z,The Games We Play,Pusha T,63,0ONHkAv9pCAFxb0zJwDNTy,"['gangster rap', 'hip hop', 'rap', 'southern hip hop', 'trap', 'virginia hip hop']"
6Bqn71zg1dznO7Ck8ykEWc,0.636,0.61,8,-9.665,1,0.119,0.25,0.000121,0.113,0.296,125.227,audio_features,spotify:track:6Bqn71zg1dznO7Ck8ykEWc,https://api.spotify.com/v1/tracks/6Bqn71zg1dznO7Ck8ykEWc,https://api.spotify.com/v1/audio-analysis/6Bqn71zg1dznO7Ck8ykEWc,260160,3,2019-07-13T15:19:04Z,Jazz,Mick Jenkins,0,1FvjvACFvko2Z91IvDljrx,"['alternative hip hop', 'alternative r&b', 'chicago rap', 'conscious hip hop', 'drill', 'hip hop', 'underground hip hop']"
0mrGysk7U5NAeUgxiK2sCH,0.71,0.434,8,-7.979,1,0.0753,0.638,0.0,0.0596,0.823,100.981,audio_features,spotify:track:0mrGysk7U5NAeUgxiK2sCH,https://api.spotify.com/v1/tracks/0mrGysk7U5NAeUgxiK2sCH,https://api.spotify.com/v1/audio-analysis/0mrGysk7U5NAeUgxiK2sCH,183427,4,2019-07-12T14:12:11Z,Close to Me,Ballyhoo!,0,6py4uFIC7T6RdrZnH6hFYJ,['reggae rock']
5A1jH0Zt8YG8NPj0bfsxSQ,0.459,0.665,4,-6.113,0,0.277,0.00139,0.00163,0.139,0.157,80.86,audio_features,spotify:track:5A1jH0Zt8YG8NPj0bfsxSQ,https://api.spotify.com/v1/tracks/5A1jH0Zt8YG8NPj0bfsxSQ,https://api.spotify.com/v1/audio-analysis/5A1jH0Zt8YG8NPj0bfsxSQ,136640,4,2019-07-12T09:55:31Z,Fire,Vince Staples,38,68kEuyFKyqrdQQLLsmiatm,"['conscious hip hop', 'hip hop', 'rap', 'underground hip hop']"
3w2XUFUQVVerK2hOXgcZ8b,0.443,0.664,0,-6.164,1,0.0303,0.055,0.000635,0.397,0.495,159.017,audio_features,spotify:track:3w2XUFUQVVerK2hOXgcZ8b,https://api.spotify.com/v1/tracks/3w2XUFUQVVerK2hOXgcZ8b,https://api.spotify.com/v1/audio-analysis/3w2XUFUQVVerK2hOXgcZ8b,177800,4,2019-07-11T17:13:42Z,Neighbors,"Now, Now",0,6ZitSwtBSGqj00w11GvMU3,['minneapolis indie']
7pBsquIkbED6W6uSQJGbkn,0.604,0.736,10,-5.596,0,0.0555,0.00608,0.109,0.11,0.345,118.012,audio_features,spotify:track:7pBsquIkbED6W6uSQJGbkn,https://api.spotify.com/v1/tracks/7pBsquIkbED6W6uSQJGbkn,https://api.spotify.com/v1/audio-analysis/7pBsquIkbED6W6uSQJGbkn,211360,4,2019-07-11T10:47:53Z,Home,"Vince Staples,Richie Kohan",69,68kEuyFKyqrdQQLLsmiatm,"['conscious hip hop', 'hip hop', 'rap', 'underground hip hop']"
5lcyIeEfwZTs8Ajw3kdF7P,0.429,0.736,5,-8.017,1,0.222,0.0696,0.0,0.0852,0.379,89.262,audio_features,spotify:track:5lcyIeEfwZTs8Ajw3kdF7P,https://api.spotify.com/v1/tracks/5lcyIeEfwZTs8Ajw3kdF7P,https://api.spotify.com/v1/audio-analysis/5lcyIeEfwZTs8Ajw3kdF7P,224147,4,2019-07-11T10:02:45Z,Crack Rock,Frank Ocean,72,2h93pZq0e7k5yf4dywlkpM,"['lgbtq+ hip hop', 'neo soul']"
7DfFc7a6Rwfi3YQMRbDMau,0.721,0.339,0,-11.195,1,0.0532,0.409,0.00153,0.0973,0.2,129.83,audio_features,spotify:track:7DfFc7a6Rwfi3YQMRbDMau,https://api.spotify.com/v1/tracks/7DfFc7a6Rwfi3YQMRbDMau,https://api.spotify.com/v1/audio-analysis/7DfFc7a6Rwfi3YQMRbDMau,200747,4,2019-07-11T09:52:38Z,Thinkin Bout You,Frank Ocean,82,2h93pZq0e7k5yf4dywlkpM,"['lgbtq+ hip hop', 'neo soul']"
0725YWm6Z0TpZ6wrNk64Eb,0.739,0.419,3,-8.241,0,0.0854,0.219,0.0,0.196,0.58,60.493,audio_features,spotify:track:0725YWm6Z0TpZ6wrNk64Eb,https://api.spotify.com/v1/tracks/0725YWm6Z0TpZ6wrNk64Eb,https://api.spotify.com/v1/audio-analysis/0725YWm6Z0TpZ6wrNk64Eb,304760,4,2019-07-11T09:51:46Z,Super Rich Kids,"Frank Ocean,Earl Sweatshirt",77,2h93pZq0e7k5yf4dywlkpM,"['lgbtq+ hip hop', 'neo soul']"
14mU0BncLm0UBFn90TGkAS,0.58,0.82,11,-4.456,0,0.33,0.265,0.0,0.288,0.405,178.028,audio_features,spotify:track:14mU0BncLm0UBFn90TGkAS,https://api.spotify.com/v1/tracks/14mU0BncLm0UBFn90TGkAS,https://api.spotify.com/v1/audio-analysis/14mU0BncLm0UBFn90TGkAS,207707,4,2019-07-10T19:41:23Z,Prescription,Wale,22,67nwj3Y5sZQLl72VNUHEYE,"['pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']"
5DT26VHeeY5lDUP3vPZr77,0.477,0.783,9,-6.305,1,0.392,0.352,0.000738,0.111,0.398,133.418,audio_features,spotify:track:5DT26VHeeY5lDUP3vPZr77,https://api.spotify.com/v1/tracks/5DT26VHeeY5lDUP3vPZr77,https://api.spotify.com/v1/audio-analysis/5DT26VHeeY5lDUP3vPZr77,201720,5,2019-07-10T19:29:28Z,90210,Wale,42,67nwj3Y5sZQLl72VNUHEYE,"['pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']"
43tVqovviXhkmOV5LOkTn7,0.539,0.846,0,-5.539,1,0.252,0.218,0.0,0.251,0.49,130.358,audio_features,spotify:track:43tVqovviXhkmOV5LOkTn7,https://api.spotify.com/v1/tracks/43tVqovviXhkmOV5LOkTn7,https://api.spotify.com/v1/audio-analysis/43tVqovviXhkmOV5LOkTn7,127413,4,2019-07-10T18:22:51Z,Burgundy (feat. Vince Staples),"Earl Sweatshirt,Vince Staples",53,3A5tHz1SfngyOZM2gItYKu,"['drumless hip hop', 'experimental hip hop', 'hip hop', 'rap', 'underground hip hop']"
67HArfTf0CNIrNDwrHgEvG,0.458,0.895,1,-5.058,0,0.0894,0.000255,0.0,0.0842,0.177,152.316,audio_features,spotify:track:67HArfTf0CNIrNDwrHgEvG,https://api.spotify.com/v1/tracks/67HArfTf0CNIrNDwrHgEvG,https://api.spotify.com/v1/audio-analysis/67HArfTf0CNIrNDwrHgEvG,273627,4,2019-07-10T17:52:43Z,Not Enough,Our Lady Peace,45,1lqW59DUEKqvcHc8mVWBtH,"['canadian rock', 'post-grunge']"
23SZWX2IaDnxmhFsSLvkG2,0.598,0.713,6,-3.625,0,0.0326,0.0207,0.000175,0.431,0.118,91.964,audio_features,spotify:track:23SZWX2IaDnxmhFsSLvkG2,https://api.spotify.com/v1/tracks/23SZWX2IaDnxmhFsSLvkG2,https://api.spotify.com/v1/audio-analysis/23SZWX2IaDnxmhFsSLvkG2,357653,4,2019-07-10T12:41:02Z,Gorgeous,"Kanye West,Kid Cudi,Raekwon",73,5K4W6rqBFWDnAN6FQUkS6x,"['chicago rap', 'hip hop', 'rap']"
2aHlRZIGUFThu3eQePm6yI,0.693,0.504,6,-8.306,1,0.238,0.00299,0.0,0.695,0.723,102.139,audio_features,spotify:track:2aHlRZIGUFThu3eQePm6yI,https://api.spotify.com/v1/tracks/2aHlRZIGUFThu3eQePm6yI,https://api.spotify.com/v1/audio-analysis/2aHlRZIGUFThu3eQePm6yI,167600,4,2019-07-10T12:02:45Z,Champion,Kanye West,1,5K4W6rqBFWDnAN6FQUkS6x,"['chicago rap', 'hip hop', 'rap']"
3fttmSWGThBQTNkuHMoCTN,0.389,0.905,8,-4.494,0,0.0354,0.00844,0.00016,0.124,0.672,121.836,audio_features,spotify:track:3fttmSWGThBQTNkuHMoCTN,https://api.spotify.com/v1/tracks/3fttmSWGThBQTNkuHMoCTN,https://api.spotify.com/v1/audio-analysis/3fttmSWGThBQTNkuHMoCTN,190493,4,2019-07-10T11:49:57Z,Girl's Not Grey,AFI,64,19I4tYiChJoxEO5EuviXpz,"['alternative metal', 'nu metal', 'pop punk', 'post-grunge', 'punk', 'screamo']"
0JHQtpBqKqjmJN6qcmjiU6,0.535,0.585,0,-9.3,0,0.0441,0.0145,0.212,0.0928,0.346,169.993,audio_features,spotify:track:0JHQtpBqKqjmJN6qcmjiU6,https://api.spotify.com/v1/tracks/0JHQtpBqKqjmJN6qcmjiU6,https://api.spotify.com/v1/audio-analysis/0JHQtpBqKqjmJN6qcmjiU6,160941,4,2019-07-10T10:37:19Z,Always This Late,ODESZA,33,21mKp7DqtSNHhCAU2ugvUw,"['chillwave', 'edm', 'indietronica']"
0NWLP7OQFGgu5hSu5DCCZo,0.744,0.763,6,-7.753,0,0.0487,0.00621,0.555,0.327,0.48,115.016,audio_features,spotify:track:0NWLP7OQFGgu5hSu5DCCZo,https://api.spotify.com/v1/tracks/0NWLP7OQFGgu5hSu5DCCZo,https://api.spotify.com/v1/audio-analysis/0NWLP7OQFGgu5hSu5DCCZo,246261,4,2019-07-10T10:37:19Z,Say My Name - Live,"ODESZA,Zyra",32,21mKp7DqtSNHhCAU2ugvUw,"['chillwave', 'edm', 'indietronica']"
1btJNBbN2RlGrLgNRIfNPL,0.408,0.327,0,-8.307,1,0.0301,0.484,0.429,0.164,0.0403,74.975,audio_features,spotify:track:1btJNBbN2RlGrLgNRIfNPL,https://api.spotify.com/v1/tracks/1btJNBbN2RlGrLgNRIfNPL,https://api.spotify.com/v1/audio-analysis/1btJNBbN2RlGrLgNRIfNPL,208000,4,2019-07-10T10:37:19Z,Kusanagi,ODESZA,33,21mKp7DqtSNHhCAU2ugvUw,"['chillwave', 'edm', 'indietronica']"
2D1Qw5tVYz7zfSiRHL907q,0.644,0.849,2,-4.952,1,0.0511,0.00411,0.019,0.0651,0.302,99.993,audio_features,spotify:track:2D1Qw5tVYz7zfSiRHL907q,https://api.spotify.com/v1/tracks/2D1Qw5tVYz7zfSiRHL907q,https://api.spotify.com/v1/audio-analysis/2D1Qw5tVYz7zfSiRHL907q,211200,4,2019-07-10T10:37:19Z,All We Need,"ODESZA,Shy Girls",36,21mKp7DqtSNHhCAU2ugvUw,"['chillwave', 'edm', 'indietronica']"
2QNrqC6rPGTmVn2dwnlFjL,0.599,0.535,2,-9.325,1,0.0465,0.0437,0.0291,0.0785,0.121,90.001,audio_features,spotify:track:2QNrqC6rPGTmVn2dwnlFjL,https://api.spotify.com/v1/tracks/2QNrqC6rPGTmVn2dwnlFjL,https://api.spotify.com/v1/audio-analysis/2QNrqC6rPGTmVn2dwnlFjL,277333,4,2019-07-10T10:37:19Z,White Lies,"ODESZA,Jenni Potts",32,21mKp7DqtSNHhCAU2ugvUw,"['chillwave', 'edm', 'indietronica']"
32zr9gHyWhgm2Dn5bg0Bpw,0.745,0.741,6,-7.365,0,0.0473,0.00396,0.396,0.0752,0.365,115.041,audio_features,spotify:track:32zr9gHyWhgm2Dn5bg0Bpw,https://api.spotify.com/v1/tracks/32zr9gHyWhgm2Dn5bg0Bpw,https://api.spotify.com/v1/audio-analysis/32zr9gHyWhgm2Dn5bg0Bpw,262957,4,2019-07-10T10:37:19Z,Say My Name,"ODESZA,Zyra",35,21mKp7DqtSNHhCAU2ugvUw,"['chillwave', 'edm', 'indietronica']"
3sgQqearnvzGKqXLgA49ff,0.402,0.587,9,-11.172,0,0.166,0.172,0.0025,0.23,0.102,120.034,audio_features,spotify:track:3sgQqearnvzGKqXLgA49ff,https://api.spotify.com/v1/tracks/3sgQqearnvzGKqXLgA49ff,https://api.spotify.com/v1/audio-analysis/3sgQqearnvzGKqXLgA49ff,268000,4,2019-07-10T10:37:19Z,It’s Only,"ODESZA,Zyra",36,21mKp7DqtSNHhCAU2ugvUw,"['chillwave', 'edm', 'indietronica']"
4X0hePXqBlFkOZ9WWp5W1e,0.508,0.923,9,-6.587,1,0.0501,0.000748,0.978,0.683,0.32,124.643,audio_features,spotify:track:4X0hePXqBlFkOZ9WWp5W1e,https://api.spotify.com/v1/tracks/4X0hePXqBlFkOZ9WWp5W1e,https://api.spotify.com/v1/audio-analysis/4X0hePXqBlFkOZ9WWp5W1e,269663,4,2019-07-10T10:37:19Z,IPlayYouListen - Live,ODESZA,36,21mKp7DqtSNHhCAU2ugvUw,"['chillwave', 'edm', 'indietronica']"
68jdeOPpbAVtrRcXPxB0vg,0.683,0.483,8,-9.164,0,0.0973,0.192,0.778,0.0907,0.452,119.998,audio_features,spotify:track:68jdeOPpbAVtrRcXPxB0vg,https://api.spotify.com/v1/tracks/68jdeOPpbAVtrRcXPxB0vg,https://api.spotify.com/v1/audio-analysis/68jdeOPpbAVtrRcXPxB0vg,160000,4,2019-07-10T10:37:19Z,Sun Models,"ODESZA,Madelyn Grant",33,21mKp7DqtSNHhCAU2ugvUw,"['chillwave', 'edm', 'indietronica']"
6stkENbtxaCjCjylqoNOXb,0.555,0.586,2,-6.668,1,0.0272,0.0145,0.864,0.0707,0.0861,130.012,audio_features,spotify:track:6stkENbtxaCjCjylqoNOXb,https://api.spotify.com/v1/tracks/6stkENbtxaCjCjylqoNOXb,https://api.spotify.com/v1/audio-analysis/6stkENbtxaCjCjylqoNOXb,195692,4,2019-07-10T10:37:19Z,Bloom,ODESZA,36,21mKp7DqtSNHhCAU2ugvUw,"['chillwave', 'edm', 'indietronica']"
7vaDLaAplrHCPSkbBnysIV,0.524,0.648,7,-7.023,0,0.0452,0.00912,0.379,0.393,0.0977,100.027,audio_features,spotify:track:7vaDLaAplrHCPSkbBnysIV,https://api.spotify.com/v1/tracks/7vaDLaAplrHCPSkbBnysIV,https://api.spotify.com/v1/audio-analysis/7vaDLaAplrHCPSkbBnysIV,194400,4,2019-07-10T10:37:19Z,Koto,ODESZA,32,21mKp7DqtSNHhCAU2ugvUw,"['chillwave', 'edm', 'indietronica']"
5QwU7QaUPx0jUNwnd6h9Nb,0.634,0.696,6,-7.452,0,0.142,0.152,4.35e-05,0.221,0.127,109.916,audio_features,spotify:track:5QwU7QaUPx0jUNwnd6h9Nb,https://api.spotify.com/v1/tracks/5QwU7QaUPx0jUNwnd6h9Nb,https://api.spotify.com/v1/audio-analysis/5QwU7QaUPx0jUNwnd6h9Nb,257455,4,2019-07-10T01:10:52Z,Spaceships,The Knux,31,52gwRVa1eX4gTCplPd2tlq,[]
00EE6U2juZMvGuMUCTHuas,0.676,0.934,1,-7.675,1,0.306,0.0433,0.0,0.805,0.578,94.036,audio_features,spotify:track:00EE6U2juZMvGuMUCTHuas,https://api.spotify.com/v1/tracks/00EE6U2juZMvGuMUCTHuas,https://api.spotify.com/v1/audio-analysis/00EE6U2juZMvGuMUCTHuas,218602,4,2019-07-09T18:36:49Z,Pure Imagination,Richie Cunning,41,3yfWUSGy6eKYNr7hOeJ52Y,['underground rap']
772nJ1y0CZGuglDsQzp05R,0.353,0.862,0,-3.511,1,0.124,0.000703,0.0,0.328,0.802,72.203,audio_features,spotify:track:772nJ1y0CZGuglDsQzp05R,https://api.spotify.com/v1/tracks/772nJ1y0CZGuglDsQzp05R,https://api.spotify.com/v1/audio-analysis/772nJ1y0CZGuglDsQzp05R,121700,4,2019-07-09T18:27:10Z,Hello,Killer Mike,48,2N4EYkIlG1kv25g6Wv8LGI,"['alternative hip hop', 'atl hip hop', 'conscious hip hop', 'hip hop', 'old school atlanta hip hop', 'political hip hop', 'southern hip hop']"
0bdabO15YOj0iZPg2OujAw,0.493,0.527,8,-8.128,1,0.246,0.144,3.35e-06,0.38,0.887,154.055,audio_features,spotify:track:0bdabO15YOj0iZPg2OujAw,https://api.spotify.com/v1/tracks/0bdabO15YOj0iZPg2OujAw,https://api.spotify.com/v1/audio-analysis/0bdabO15YOj0iZPg2OujAw,309000,4,2019-07-09T16:23:38Z,Let The Beat Build,Lil Wayne,58,55Aa2cqylxrFIXC767Z865,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
2M7eppVNJZW4fp9A0g7YUU,0.635,0.848,10,-3.805,1,0.038,0.166,0.0028,0.0962,0.719,110.006,audio_features,spotify:track:2M7eppVNJZW4fp9A0g7YUU,https://api.spotify.com/v1/tracks/2M7eppVNJZW4fp9A0g7YUU,https://api.spotify.com/v1/audio-analysis/2M7eppVNJZW4fp9A0g7YUU,225467,4,2019-07-09T15:28:42Z,Luxury,Pr0files,22,1XXpL6SLSvHLe3odClQGKI,"['metropopolis', 'vapor pop']"
6TOxi7bLFO4EepVqyx5B5T,0.485,0.588,10,-10.351,0,0.538,0.298,0.0,0.714,0.496,101.009,audio_features,spotify:track:6TOxi7bLFO4EepVqyx5B5T,https://api.spotify.com/v1/tracks/6TOxi7bLFO4EepVqyx5B5T,https://api.spotify.com/v1/audio-analysis/6TOxi7bLFO4EepVqyx5B5T,302500,3,2018-01-11T00:09:14Z,The Healing Component,Mick Jenkins,0,1FvjvACFvko2Z91IvDljrx,"['alternative hip hop', 'alternative r&b', 'chicago rap', 'conscious hip hop', 'drill', 'hip hop', 'underground hip hop']"
1iMsfRdEDePb1ybyM7Wter,0.649,0.548,1,-6.879,1,0.184,0.0182,0.0,0.165,0.075,76.008,audio_features,spotify:track:1iMsfRdEDePb1ybyM7Wter,https://api.spotify.com/v1/tracks/1iMsfRdEDePb1ybyM7Wter,https://api.spotify.com/v1/audio-analysis/1iMsfRdEDePb1ybyM7Wter,210627,4,2018-01-10T23:43:54Z,Run the Jewels,Run The Jewels,0,4RnBFZRiMLRyZy0AzzTg2C,"['alternative hip hop', 'escape room', 'hip hop', 'political hip hop']"
7L9g4cPfohScjJ8mGwLQWr,0.775,0.707,10,-5.339,0,0.152,0.397,0.0,0.874,0.78,104.979,audio_features,spotify:track:7L9g4cPfohScjJ8mGwLQWr,https://api.spotify.com/v1/tracks/7L9g4cPfohScjJ8mGwLQWr,https://api.spotify.com/v1/audio-analysis/7L9g4cPfohScjJ8mGwLQWr,244198,4,2018-01-05T23:57:09Z,TEMPTATION,Joey Bada$$,0,2P5sC9cVZDToPxyomzF1UH,"['conscious hip hop', 'hip hop', 'rap']"
4s2BWgnSQ9NZiOQM4PP4HB,0.728,0.628,6,-8.83,0,0.319,0.351,0.0,0.198,0.313,94.128,audio_features,spotify:track:4s2BWgnSQ9NZiOQM4PP4HB,https://api.spotify.com/v1/tracks/4s2BWgnSQ9NZiOQM4PP4HB,https://api.spotify.com/v1/audio-analysis/4s2BWgnSQ9NZiOQM4PP4HB,182267,4,2018-01-05T23:55:19Z,44 Bars,Logic,65,4xRYI6VqpkE3UwrDrAZL8L,"['conscious hip hop', 'hip hop', 'pop rap', 'rap']"
1DCLOAT1E5NDZDupAE95ka,0.645,0.779,6,-7.265,0,0.316,0.324,0.0,0.65,0.368,98.405,audio_features,spotify:track:1DCLOAT1E5NDZDupAE95ka,https://api.spotify.com/v1/tracks/1DCLOAT1E5NDZDupAE95ka,https://api.spotify.com/v1/audio-analysis/1DCLOAT1E5NDZDupAE95ka,163106,4,2018-01-05T23:52:15Z,R.O.T.C (Interlude),"Kendrick Lamar,BJ The Chicago Kid",46,2YZyLoL8N0Wb9xBt1NhZWg,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
4qjfQnccStTR8zNsb6Mizo,0.551,0.965,0,-2.772,1,0.0452,0.00576,0.0,0.171,0.708,137.841,audio_features,spotify:track:4qjfQnccStTR8zNsb6Mizo,https://api.spotify.com/v1/tracks/4qjfQnccStTR8zNsb6Mizo,https://api.spotify.com/v1/audio-analysis/4qjfQnccStTR8zNsb6Mizo,168227,4,2018-01-03T11:31:50Z,Minority,Green Day,65,7oPftvlwr6VrsViSDV7fJY,"['modern rock', 'permanent wave', 'punk', 'rock']"
5wIaPARGY7GPo801uO11kJ,0.452,0.809,8,-3.966,1,0.0617,0.156,0.0,0.365,0.375,143.976,audio_features,spotify:track:5wIaPARGY7GPo801uO11kJ,https://api.spotify.com/v1/tracks/5wIaPARGY7GPo801uO11kJ,https://api.spotify.com/v1/audio-analysis/5wIaPARGY7GPo801uO11kJ,347173,4,2018-01-03T11:30:25Z,RE:I AM,Aimer,0,0bAsR2unSRpn6BQPEnNlZm,"['anime', 'anime rock', 'j-pixie', 'j-pop', 'j-poprock']"
